timestamp,timestamp_unix,d_2-1,dt_2-1,d_2-3,dt_2-3,d_3-2,dt_3-2,d_3-4,dt_3-4,d_3-6,dt_3-6,d_4-3,dt_4-3,d_4-5,dt_4-5,d_5-4,dt_5-4,d_5-6,dt_5-6,d_6-0,dt_6-0,d_6-3,dt_6-3,d_6-5,dt_6-5
2023-04-28 20:28:40.286821,1682713720,110,101,116,93,266,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-28 20:58:40.286821,1682715520,110,100,116,96,266,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-28 21:28:40.286821,1682717320,110,100,116,96,266,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-28 21:58:40.286821,1682719120,110,99,116,97,266,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-28 22:28:40.286821,1682720920,110,98,116,91,266,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-28 22:58:40.286821,1682722720,110,96,116,84,266,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-28 23:28:40.286821,1682724520,110,98,116,84,266,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-28 23:58:40.286821,1682726320,110,96,116,84,266,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 00:28:40.286821,1682728120,110,96,116,84,266,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 00:58:40.286821,1682729920,110,98,116,81,266,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 01:28:40.286821,1682731720,110,94,116,78,266,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 01:58:40.286821,1682733520,110,91,116,80,266,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 02:28:40.286821,1682735320,110,94,116,81,266,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 02:58:40.286821,1682737120,110,95,116,82,266,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 03:28:40.286821,1682738920,110,96,116,80,266,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 03:58:40.286821,1682740720,110,94,116,83,266,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 04:28:40.286821,1682742520,110,98,116,82,266,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 04:58:40.286821,1682744320,110,94,116,75,266,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 05:28:40.286821,1682746120,110,92,116,80,266,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 05:58:40.286821,1682747920,110,94,116,84,266,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 06:28:40.286821,1682749720,110,99,116,91,266,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 06:58:40.286821,1682751520,110,98,116,93,266,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 07:28:40.286821,1682753320,110,95,116,95,266,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 07:58:40.286821,1682755120,110,103,116,101,266,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 08:28:40.286821,1682756920,110,107,116,108,266,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 08:58:40.286821,1682758720,110,108,116,108,266,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 09:28:40.286821,1682760520,110,107,116,118,266,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 09:58:40.286821,1682762320,110,113,116,154,266,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 10:28:40.286821,1682764120,110,114,116,148,266,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 10:58:40.286821,1682765920,110,112,116,149,266,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 11:28:40.286821,1682767720,110,108,116,115,266,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 11:58:40.286821,1682769520,110,111,116,116,266,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 12:28:40.286821,1682771320,110,113,116,116,266,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 12:58:40.286821,1682773120,110,109,116,144,266,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 13:28:40.286821,1682774920,110,103,116,118,266,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 13:58:40.286821,1682776720,110,103,116,113,266,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 14:28:40.286821,1682778520,110,102,116,116,266,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 14:58:40.286821,1682780320,110,107,116,119,266,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 15:28:40.286821,1682782120,110,108,116,119,266,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 15:58:40.286821,1682783920,110,107,116,118,266,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 16:28:40.286821,1682785720,110,111,116,118,266,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 16:58:40.286821,1682787520,110,110,116,118,266,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 17:28:40.286821,1682789320,110,109,116,116,266,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 17:58:40.286821,1682791120,110,107,116,109,266,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 18:28:40.286821,1682792920,110,102,116,103,266,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 18:58:40.286821,1682794720,110,100,116,100,266,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 19:28:40.286821,1682796520,110,99,116,102,266,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 19:58:40.286821,1682798320,110,99,116,101,266,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 20:28:40.286821,1682800120,110,99,116,99,266,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 20:58:40.286821,1682801920,110,101,116,96,266,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 21:28:40.286821,1682803720,110,100,116,95,266,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 21:58:40.286821,1682805520,110,99,116,97,266,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 22:28:40.286821,1682807320,110,99,116,97,266,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 22:58:40.286821,1682809120,110,96,116,88,266,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 23:28:40.286821,1682810920,110,92,116,87,266,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29 23:58:40.286821,1682812720,110,93,116,89,266,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 00:28:40.286821,1682814520,110,93,116,87,266,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 00:58:40.286821,1682816320,110,92,116,84,266,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 01:28:40.286821,1682818120,110,95,116,79,266,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 01:58:40.286821,1682819920,110,95,116,79,266,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 02:28:40.286821,1682821720,110,93,116,78,266,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 02:58:40.286821,1682823520,110,95,116,80,266,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 03:28:40.286821,1682825320,110,96,116,83,266,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 03:58:40.286821,1682827120,110,96,116,80,266,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 04:28:40.286821,1682828920,110,97,116,78,266,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 04:58:40.286821,1682830720,110,93,116,78,266,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 05:28:40.286821,1682832520,110,96,116,76,266,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 05:58:40.286821,1682834320,110,95,116,75,266,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 06:28:40.286821,1682836120,110,91,116,80,266,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 06:58:40.286821,1682837920,110,91,116,79,266,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 07:28:40.286821,1682839720,110,92,116,78,266,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 07:58:40.286821,1682841520,110,99,116,89,266,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 08:28:40.286821,1682843320,110,101,116,100,266,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 08:58:40.286821,1682845120,110,104,116,107,266,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 09:28:40.286821,1682846920,110,105,116,103,266,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 09:58:40.286821,1682848720,110,105,116,101,266,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 10:28:40.286821,1682850520,110,106,116,108,266,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 10:58:40.286821,1682852320,110,107,116,106,266,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 11:28:40.286821,1682854120,110,105,116,104,266,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 11:58:40.286821,1682855920,110,105,116,108,266,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 12:28:40.286821,1682857720,110,105,116,107,266,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 12:58:40.286821,1682859520,110,107,116,104,266,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 13:28:40.286821,1682861320,110,103,116,105,266,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 13:58:40.286821,1682863120,110,103,116,105,266,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 14:28:40.286821,1682864920,110,105,116,104,266,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 14:58:40.286821,1682866720,110,103,116,106,266,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 15:28:40.286821,1682868520,110,104,116,110,266,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 15:58:40.286821,1682870320,110,104,116,105,266,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 16:28:40.286821,1682872120,110,103,116,104,266,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 16:58:40.286821,1682873920,110,107,116,103,266,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 17:28:40.286821,1682875720,110,105,116,105,266,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 17:58:40.286821,1682877520,110,101,116,102,266,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 18:28:40.286821,1682879320,110,101,116,100,266,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 18:58:40.286821,1682881120,110,100,116,97,266,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 19:28:40.286821,1682882920,110,98,116,97,266,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 19:58:40.286821,1682884720,110,99,116,92,266,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 20:28:40.286821,1682886520,110,100,116,96,266,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 20:58:40.286821,1682888320,110,97,116,92,266,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 21:28:40.286821,1682890120,110,98,116,85,266,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 21:58:40.286821,1682891920,110,99,116,89,266,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 22:28:40.286821,1682893720,110,102,116,93,266,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 22:58:40.286821,1682895520,110,102,116,83,266,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 23:28:40.286821,1682897320,110,98,116,80,266,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30 23:58:40.286821,1682899120,110,95,116,83,266,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 00:28:40.286821,1682900920,110,97,116,80,266,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 00:58:40.286821,1682902720,110,95,116,76,266,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 01:28:40.286821,1682904520,110,92,116,68,266,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 01:58:40.286821,1682906320,110,93,116,70,266,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 02:28:40.286821,1682908120,110,98,116,74,266,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 02:58:40.286821,1682909920,110,97,116,74,266,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 03:28:40.286821,1682911720,110,97,116,75,266,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 03:58:40.286821,1682913520,110,98,116,85,266,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 04:28:40.286821,1682915320,110,98,116,88,266,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 04:58:40.286821,1682917120,110,98,116,97,266,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 05:28:40.286821,1682918920,110,103,116,115,266,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 05:58:40.286821,1682920720,110,114,116,152,266,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 06:28:40.286821,1682922520,110,144,116,166,266,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 06:58:40.286821,1682924320,110,119,116,169,266,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 07:28:40.286821,1682926120,110,108,116,157,266,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 07:58:40.286821,1682927920,110,109,116,146,266,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 08:28:40.286821,1682929720,110,112,116,118,266,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 08:58:40.286821,1682931520,110,108,116,116,266,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 09:28:40.286821,1682933320,110,111,116,144,266,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 09:58:40.286821,1682935120,110,116,116,148,266,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 10:28:40.286821,1682936920,110,117,116,116,266,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 10:58:40.286821,1682938720,110,113,116,117,266,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 11:28:40.286821,1682940520,110,111,116,119,266,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 11:58:40.286821,1682942320,110,114,116,119,266,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 12:28:40.286821,1682944120,110,112,116,149,266,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 12:58:40.286821,1682945920,110,112,116,156,266,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 13:28:40.286821,1682947720,110,116,116,164,266,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 13:58:40.286821,1682949520,110,137,116,157,266,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 14:28:40.286821,1682951320,110,119,116,160,266,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 14:58:40.286821,1682953120,110,136,116,161,266,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 15:28:40.286821,1682954920,110,136,116,162,266,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 15:58:40.286821,1682956720,110,138,116,164,266,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 16:28:40.286821,1682958520,110,142,116,159,266,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 16:58:40.286821,1682960320,110,137,116,152,266,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 17:28:40.286821,1682962120,110,112,116,116,266,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 17:58:40.286821,1682963920,110,109,116,107,266,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 18:28:40.286821,1682965720,110,105,116,101,266,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 18:58:40.286821,1682967520,110,103,116,99,266,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 19:28:40.286821,1682969320,110,102,116,98,266,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 19:58:40.286821,1682971120,110,100,116,95,266,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 20:28:40.286821,1682972920,110,97,116,94,266,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 20:58:40.286821,1682974720,110,96,116,95,266,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 21:28:40.286821,1682976520,110,94,116,91,266,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 21:58:40.286821,1682978320,110,93,116,88,266,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 22:28:40.286821,1682980120,110,92,116,84,266,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 22:58:40.286821,1682981920,110,91,116,75,266,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 23:28:40.286821,1682983720,110,94,116,74,266,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01 23:58:40.286821,1682985520,110,103,116,76,266,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 00:28:40.286821,1682987320,110,106,116,76,266,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 00:58:40.286821,1682989120,110,101,116,76,266,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 01:28:40.286821,1682990920,110,96,116,78,266,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 01:58:40.286821,1682992720,110,96,116,74,266,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 02:28:40.286821,1682994520,110,90,116,71,266,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 02:58:40.286821,1682996320,110,95,116,79,266,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 03:28:40.286821,1682998120,110,96,116,75,266,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 03:58:40.286821,1682999920,110,95,116,80,266,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 04:28:40.286821,1683001720,110,100,116,87,266,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 04:58:40.286821,1683003520,110,99,116,94,266,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 05:28:40.286821,1683005320,110,105,116,114,266,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 05:58:40.286821,1683007120,110,114,116,155,266,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 06:28:40.286821,1683008920,110,145,116,164,266,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 06:58:40.286821,1683010720,110,116,116,159,266,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 07:28:40.286821,1683012520,110,110,116,156,266,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 07:58:40.286821,1683014320,110,117,116,153,266,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 08:28:40.286821,1683016120,110,111,116,151,266,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 08:58:40.286821,1683017920,110,112,116,147,266,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 09:28:40.286821,1683019720,110,114,116,117,266,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 09:58:40.286821,1683021520,110,136,116,156,266,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 10:28:40.286821,1683023320,110,116,116,159,266,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 10:58:40.286821,1683025120,110,115,116,156,266,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 11:28:40.286821,1683026920,110,119,116,154,266,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 11:58:40.286821,1683028720,110,118,116,157,266,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 12:28:40.286821,1683030520,110,117,116,169,266,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 12:58:40.286821,1683032320,110,118,116,169,266,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 13:28:40.286821,1683034120,110,115,116,157,266,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 13:58:40.286821,1683035920,110,142,116,154,266,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 14:28:40.286821,1683037720,110,117,116,159,266,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 14:58:40.286821,1683039520,110,139,116,167,266,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 15:28:40.286821,1683041320,110,139,116,169,266,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 15:58:40.286821,1683043120,110,148,116,163,266,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 16:28:40.286821,1683044920,110,140,116,162,266,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 16:58:40.286821,1683046720,110,143,116,159,266,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 17:28:40.286821,1683048520,110,130,116,144,266,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 17:58:40.286821,1683050320,110,110,116,107,266,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 18:28:40.286821,1683052120,110,105,116,102,266,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 18:58:40.286821,1683053920,110,104,116,98,266,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 19:28:40.286821,1683055720,110,102,116,100,266,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 19:58:40.286821,1683057520,110,101,116,98,266,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 20:28:40.286821,1683059320,110,98,116,96,266,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 20:58:40.286821,1683061120,110,96,116,94,266,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 21:28:40.286821,1683062920,110,96,116,93,266,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 21:58:40.286821,1683064720,110,97,116,92,266,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 22:28:40.286821,1683066520,110,97,116,86,266,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 22:58:40.286821,1683068320,110,95,116,80,266,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 23:28:40.286821,1683070120,110,97,116,75,266,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 23:58:40.286821,1683071920,110,99,116,77,266,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
